PLAYER_NAME,OPPONENT,H2H_GAMES,H2H_AVG_PTS,H2H_MEDIAN_PTS,H2H_STD_PTS,H2H_FG_PCT,H2H_TS_PCT,H2H_TS_VS_OVERALL,H2H_FGA_VS_OVERALL,H2H_MIN_VS_OVERALL,H2H_AVG_FGA,H2H_AVG_MIN,L3_H2H_AVG_PTS,L5_H2H_AVG_PTS,H2H_PTS_TREND,H2H_CURRENT_SEASON_AVG_PTS,H2H_GAMES_CURRENT_SEASON,H2H_HOME_AVG_PTS,H2H_AWAY_AVG_PTS,H2H_CONFIDENCE,H2H_SCORING_PROFILE,DAYS_SINCE_LAST_H2H
A.J. Lawson,BKN,2,7.5,7.5,7.78,0.4,0.4596,-0.0898,2.04,4.43,7.5,19.0,7.5,7.5,0.0,7.5,0,7.5,7.5,0.3164,VOLUME,370
A.J. Lawson,BOS,4,3.25,1.5,4.72,0.3125,0.4062,-0.1431,-1.46,-7.42,4.0,7.15,4.33,3.25,1.08,4.33,3,10.0,1.0,0.4032,MINUTES,6
A.J. Lawson,CHA,2,8.0,8.0,8.49,0.5,0.5814,0.0321,0.54,3.93,6.0,18.5,8.0,8.0,0.0,8.0,0,8.0,8.0,0.3141,MINUTES,367
A.J. Lawson,CHI,1,13.0,13.0,0.0,0.8333,0.9448,0.3954,0.54,-1.57,6.0,13.0,13.0,13.0,0.0,13.0,0,13.0,13.0,0.46,EFFICIENCY,375
A.J. Lawson,DAL,1,12.0,12.0,0.0,0.3,0.4747,-0.0746,4.54,17.43,10.0,32.0,12.0,12.0,0.0,12.0,0,12.0,12.0,0.46,VOLUME,365
A.J. Lawson,DET,2,11.0,11.0,2.83,0.5,0.6892,0.1399,0.54,6.18,6.0,20.75,11.0,11.0,0.0,13.0,1,9.0,13.0,0.4382,MINUTES,11
A.J. Lawson,GSW,2,3.0,3.0,4.24,0.4,0.5102,-0.0391,-2.96,-4.07,2.5,10.5,3.0,3.0,0.0,6.0,1,3.0,3.0,0.2857,VOLUME,81
A.J. Lawson,IND,2,2.5,2.5,3.54,0.4,0.5,-0.0493,-2.96,-5.07,2.5,9.5,2.5,2.5,0.0,2.5,2,0.0,5.0,0.2857,VOLUME,62
A.J. Lawson,LAC,1,0.0,0.0,0.0,0.0,0.0,-0.5493,-3.46,-1.57,2.0,13.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.46,VOLUME,85
A.J. Lawson,LAL,1,5.0,5.0,0.0,0.3333,0.6443,0.095,-2.46,-8.57,3.0,6.0,5.0,5.0,0.0,5.0,1,5.0,5.0,0.46,VOLUME,83
A.J. Lawson,MEM,2,7.0,7.0,1.41,0.5556,0.6506,0.1012,-0.96,-5.77,4.5,8.8,7.0,7.0,0.0,8.0,1,7.0,7.0,0.4528,MINUTES,8
A.J. Lawson,MIA,2,0.0,0.0,0.0,0.0,0.0,-0.5493,-3.46,-11.62,2.0,2.95,0.0,0.0,0.0,0.0,2,0.0,0.0,0.52,VOLUME,2
A.J. Lawson,NOP,1,0.0,0.0,0.0,0.0,0.0,-0.5493,-5.46,-9.27,0.0,5.3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.46,VOLUME,15
A.J. Lawson,NYK,4,2.5,2.5,2.08,0.25,0.5123,-0.037,-3.46,-6.97,2.0,7.6,2.33,2.5,-0.17,2.33,3,1.0,4.0,0.4583,VOLUME,1
A.J. Lawson,ORL,4,7.25,7.5,7.27,0.6875,0.882,0.3327,-1.46,0.48,4.0,15.05,9.0,7.25,1.75,14.0,1,8.0,6.5,0.4397,EFFICIENCY,13
A.J. Lawson,PHI,4,11.0,8.0,12.91,0.4571,0.5777,0.0284,3.29,2.43,8.75,17.0,5.33,11.0,-5.67,8.0,2,14.67,0.0,0.424,VOLUME,89
A.J. Lawson,PHX,2,6.0,6.0,8.49,0.4444,0.6073,0.058,-0.96,-1.57,4.5,13.0,6.0,6.0,0.0,6.0,0,0.0,12.0,0.2857,EFFICIENCY,390
A.J. Lawson,POR,2,11.0,11.0,2.83,0.4545,0.4902,-0.0591,5.54,10.93,11.0,25.5,11.0,11.0,0.0,11.0,0,13.0,9.0,0.4382,VOLUME,373
A.J. Lawson,SAC,2,1.0,1.0,1.41,0.3333,0.3333,-0.216,-3.96,-5.07,1.5,9.5,1.0,1.0,0.0,1.0,2,2.0,0.0,0.2857,VOLUME,10
A.J. Lawson,SAS,1,14.0,14.0,0.0,0.4286,0.6944,0.1451,1.54,6.43,7.0,21.0,14.0,14.0,0.0,14.0,0,14.0,14.0,0.46,VOLUME,363
A.J. Lawson,UTA,2,12.0,12.0,8.49,0.3478,0.4525,-0.0968,6.04,10.93,11.5,25.5,12.0,12.0,0.0,12.0,0,6.0,18.0,0.3543,VOLUME,393
A.J. Lawson,WAS,4,12.25,7.5,13.43,0.35,0.516,-0.0333,4.54,9.18,10.0,23.75,14.0,12.25,1.75,2.0,1,19.5,5.0,0.4308,VOLUME,106
AJ Green,ATL,7,8.43,8.0,4.86,0.3684,0.5136,-0.1112,1.3,-0.69,8.14,25.29,11.33,8.8,2.9,11.33,3,7.33,9.25,0.6737,EFFICIENCY,28
AJ Green,BKN,6,14.83,11.5,11.44,0.5385,0.8144,0.1896,1.83,1.81,8.67,27.78,23.33,16.8,8.5,23.33,3,19.33,10.33,0.5858,VOLUME,1
AJ Green,BOS,6,6.5,4.5,5.82,0.4483,0.6724,0.0476,-2.01,-4.15,4.83,21.82,6.0,7.2,-0.5,6.0,3,9.0,4.0,0.571,VOLUME,8
AJ Green,CHA,7,7.43,8.0,4.28,0.4,0.5914,-0.0333,-1.13,0.74,5.71,26.71,10.0,8.2,2.57,8.25,4,11.33,4.5,0.6739,EFFICIENCY,99
AJ Green,CHI,8,10.5,9.5,5.04,0.4375,0.6303,0.0055,1.16,0.28,8.0,26.25,12.0,9.4,1.5,10.5,4,12.5,8.5,0.7502,NEUTRAL,41
AJ Green,CLE,7,10.86,12.0,8.41,0.4808,0.7011,0.0763,0.59,3.46,7.43,29.43,11.0,11.0,0.14,13.25,4,7.67,13.25,0.6453,MINUTES,25
AJ Green,DAL,4,13.5,15.0,5.45,0.5172,0.8192,0.1944,0.41,0.2,7.25,26.18,16.0,13.5,2.5,15.0,2,17.5,9.5,0.525,EFFICIENCY,11
AJ Green,DEN,3,11.67,14.0,4.93,0.5714,0.8333,0.2085,0.16,4.36,7.0,30.33,11.67,11.67,0.0,14.0,1,6.0,14.5,0.4611,MINUTES,90
AJ Green,DET,7,10.86,11.0,5.43,0.4808,0.7127,0.0879,0.59,0.33,7.43,26.3,15.67,12.4,4.81,15.67,3,10.75,11.0,0.6867,EFFICIENCY,3
AJ Green,GSW,4,6.75,7.5,4.65,0.36,0.5045,-0.1203,-0.59,-1.22,6.25,24.75,7.33,6.75,0.58,10.5,2,7.5,6.0,0.4769,EFFICIENCY,94
AJ Green,HOU,4,8.75,8.5,5.68,0.3529,0.5147,-0.1101,1.66,7.65,8.5,33.62,10.0,8.75,1.25,9.0,2,4.0,13.5,0.4826,VOLUME,10
AJ Green,IND,8,8.62,7.5,3.93,0.3833,0.5586,-0.0662,0.66,-2.22,7.5,23.75,10.0,9.8,1.38,10.75,4,9.25,8.0,0.7549,MINUTES,27
AJ Green,LAC,3,13.0,15.0,3.46,0.5238,0.7812,0.1565,0.16,0.4,7.0,26.37,13.0,13.0,0.0,15.0,2,12.0,15.0,0.4958,EFFICIENCY,13
AJ Green,LAL,4,8.75,8.5,5.32,0.5,0.7292,0.1044,-0.84,-0.72,6.0,25.25,10.67,8.75,1.92,13.0,2,9.0,8.5,0.4888,EFFICIENCY,92
AJ Green,MEM,4,10.0,10.0,8.79,0.4828,0.6793,0.0546,0.41,-2.35,7.25,23.62,13.33,10.0,3.33,13.0,2,10.0,10.0,0.4528,MINUTES,6
AJ Green,MIA,6,7.83,8.5,3.31,0.4688,0.6871,0.0623,-1.51,2.53,5.33,28.5,7.67,7.6,-0.17,7.67,3,6.5,8.5,0.6411,VOLUME,30
AJ Green,MIN,4,7.75,9.0,2.5,0.3226,0.493,-0.1318,0.91,-3.22,7.75,22.75,7.33,7.75,-0.42,6.5,2,9.0,6.5,0.5424,MINUTES,88
AJ Green,NOP,4,7.25,4.5,8.85,0.3704,0.537,-0.0878,-0.09,1.78,6.75,27.75,7.67,7.25,0.42,10.0,2,11.5,3.0,0.4202,EFFICIENCY,50
AJ Green,NYK,6,9.5,8.5,4.32,0.475,0.7047,0.08,-0.17,2.2,6.67,28.17,11.33,9.6,1.83,11.33,3,8.0,11.0,0.6349,MINUTES,43
AJ Green,OKC,4,10.5,11.5,6.86,0.4545,0.628,0.0032,1.41,1.53,8.25,27.5,13.33,10.5,2.83,16.0,2,11.5,9.5,0.482,NEUTRAL,58
AJ Green,ORL,7,5.14,4.0,5.43,0.25,0.4178,-0.207,-1.13,0.74,5.71,26.71,8.33,5.4,3.19,8.33,3,3.75,7.0,0.6146,EFFICIENCY,34
AJ Green,PHI,6,6.67,8.5,5.35,0.4815,0.7062,0.0814,-2.34,-4.64,4.5,21.33,5.67,8.0,-1.0,5.67,3,6.67,6.67,0.5818,VOLUME,74
AJ Green,PHX,3,4.33,3.0,3.21,0.3846,0.5,-0.1248,-2.51,-8.3,4.33,17.67,4.33,4.33,0.0,5.5,2,3.0,5.0,0.4096,VOLUME,21
AJ Green,POR,3,10.67,6.0,8.96,0.4074,0.5739,-0.0509,2.16,3.56,9.0,29.53,10.67,10.67,0.0,5.5,2,13.5,5.0,0.3974,VOLUME,17
AJ Green,SAC,4,9.25,9.5,8.42,0.3333,0.4843,-0.1405,2.16,3.53,9.0,29.5,7.0,9.25,-2.25,9.0,2,16.5,2.0,0.4494,VOLUME,97
AJ Green,SAS,4,6.75,6.5,5.74,0.4091,0.6016,-0.0232,-1.34,-4.82,5.5,21.15,4.33,6.75,-2.42,6.5,2,10.5,3.0,0.4562,MINUTES,14
AJ Green,TOR,7,7.0,6.0,3.11,0.4146,0.5976,-0.0272,-0.98,-3.83,5.86,22.14,5.67,6.4,-1.33,6.5,4,6.5,7.67,0.697,MINUTES,48
AJ Green,UTA,3,6.33,7.0,6.03,0.3333,0.5032,-0.1216,-0.84,-8.97,6.0,17.0,6.33,6.33,0.0,3.5,2,9.5,0.0,0.3849,MINUTES,23
AJ Green,WAS,7,9.0,9.0,3.96,0.42,0.6086,-0.0162,0.3,5.89,7.14,31.86,8.0,8.8,-1.0,8.75,4,9.75,8.0,0.6978,MINUTES,72
AJ Johnson,ATL,3,1.67,2.0,1.53,0.3333,0.3882,-0.0541,-3.03,-7.92,2.0,6.33,1.67,1.67,0.0,1.5,2,1.67,1.67,0.3887,VOLUME,24
AJ Johnson,BKN,5,5.0,2.0,8.49,0.3636,0.5073,0.065,-0.63,-1.66,4.4,12.6,1.0,5.0,-4.0,1.0,3,7.67,1.0,0.4483,EFFICIENCY,46
AJ Johnson,BOS,3,4.33,1.0,6.66,0.4167,0.5047,0.0623,-1.03,0.41,4.0,14.67,4.33,4.33,0.0,0.5,2,4.33,4.33,0.3377,EFFICIENCY,36
AJ Johnson,CHA,3,0.67,0.0,1.15,0.0,0.2577,-0.1846,-4.03,-7.92,1.0,6.33,0.67,0.67,0.0,0.67,3,0.0,1.0,0.3656,VOLUME,39
AJ Johnson,CHI,2,4.0,4.0,5.66,0.2143,0.2688,-0.1735,1.97,3.74,7.0,18.0,4.0,4.0,0.0,4.0,0,0.0,8.0,0.2857,VOLUME,365
AJ Johnson,CLE,3,2.67,2.0,1.15,0.3333,0.4049,-0.0375,-2.03,-6.26,3.0,8.0,2.67,2.67,0.0,3.0,2,2.67,2.67,0.4591,VOLUME,29
AJ Johnson,DEN,1,9.0,9.0,0.0,0.75,0.9221,0.4798,-1.03,3.74,4.0,18.0,9.0,9.0,0.0,9.0,0,9.0,9.0,0.46,MINUTES,392
AJ Johnson,DET,1,5.0,5.0,0.0,0.6667,0.8333,0.391,-2.03,-12.26,3.0,2.0,5.0,5.0,0.0,5.0,0,5.0,5.0,0.46,VOLUME,494
AJ Johnson,IND,4,3.25,2.5,3.4,0.3158,0.3421,-0.1002,-0.28,2.74,4.75,17.0,3.33,3.25,0.08,0.0,1,2.5,4.0,0.4354,MINUTES,134
AJ Johnson,LAC,2,0.5,0.5,0.71,0.0,0.1025,-0.3399,-3.03,-10.16,2.0,4.1,0.5,0.5,0.0,0.5,2,0.5,0.5,0.3543,VOLUME,4
AJ Johnson,LAL,1,0.0,0.0,0.0,0.0,0.0,-0.4423,-4.03,-11.26,1.0,3.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.46,VOLUME,58
AJ Johnson,MEM,2,6.0,6.0,8.49,0.2308,0.3836,-0.0587,1.47,3.74,6.5,18.0,6.0,6.0,0.0,6.0,2,12.0,0.0,0.2857,MINUTES,30
AJ Johnson,MIA,4,6.25,5.5,6.13,0.3704,0.4414,-0.001,1.72,8.99,6.75,23.25,8.33,6.25,2.08,6.25,0,4.0,8.5,0.4419,VOLUME,363
AJ Johnson,MIL,3,5.33,8.0,4.62,0.4615,0.6154,0.173,-0.69,-2.86,4.33,11.4,5.33,5.33,0.0,5.33,3,5.33,5.33,0.3944,MINUTES,11
AJ Johnson,MIN,3,2.33,2.0,2.52,0.3333,0.3889,-0.0535,-2.03,-6.59,3.0,7.67,2.33,2.33,0.0,2.33,3,2.5,2.0,0.3724,VOLUME,12
AJ Johnson,NOP,2,5.0,5.0,1.41,0.4545,0.4545,0.0122,0.47,-0.26,5.5,14.0,5.0,5.0,0.0,5.0,2,6.0,4.0,0.4318,NEUTRAL,26
AJ Johnson,NYK,3,7.67,9.0,7.09,0.3684,0.5107,0.0683,1.31,4.41,6.33,18.67,7.67,7.67,0.0,7.0,2,14.0,4.5,0.3878,MINUTES,67
AJ Johnson,OKC,3,6.33,6.0,6.51,0.3636,0.4152,-0.0271,2.31,4.08,7.33,18.33,6.33,6.33,0.0,3.0,2,6.0,6.5,0.3773,VOLUME,41
AJ Johnson,ORL,5,5.8,2.0,6.26,0.5,0.5828,0.1405,-0.23,-1.04,4.8,13.22,1.33,5.8,-4.47,1.33,3,5.8,5.8,0.4924,EFFICIENCY,8
AJ Johnson,PHI,4,5.5,6.5,3.87,0.2353,0.3076,-0.1347,3.47,8.49,8.5,22.75,7.33,5.5,1.83,6.0,1,7.0,5.0,0.4747,VOLUME,94
AJ Johnson,PHX,3,1.33,0.0,2.31,0.0588,0.1119,-0.3305,0.64,-4.89,5.67,9.37,1.33,1.33,0.0,1.33,3,0.0,2.0,0.3264,MINUTES,3
AJ Johnson,POR,2,4.0,4.0,5.66,0.3,0.3676,-0.0747,-0.03,8.24,5.0,22.5,4.0,4.0,0.0,0.0,1,4.0,4.0,0.2857,MINUTES,15
AJ Johnson,SAC,4,12.75,14.0,6.75,0.5405,0.6293,0.187,4.22,8.24,9.25,22.5,10.67,12.75,-2.08,10.67,3,15.67,4.0,0.5015,VOLUME,44
AJ Johnson,SAS,3,4.33,0.0,7.51,0.2667,0.3878,-0.0545,-0.03,-4.02,5.0,10.23,4.33,4.33,0.0,4.33,3,4.33,4.33,0.3264,MINUTES,1
AJ Johnson,TOR,5,4.0,0.0,7.38,0.3158,0.4529,0.0106,-1.23,-2.06,3.8,12.2,5.67,4.0,1.67,0.0,2,5.67,1.5,0.4406,MINUTES,34
AJ Johnson,UTA,1,12.0,12.0,0.0,0.5,0.5747,0.1324,4.97,13.74,10.0,28.0,12.0,12.0,0.0,12.0,0,12.0,12.0,0.46,VOLUME,388
Aaron Gordon,ATL,2,10.0,10.0,5.66,0.3529,0.4771,-0.159,-1.79,-4.67,8.5,23.5,10.0,10.0,0.0,14.0,1,14.0,6.0,0.3755,VOLUME,92
Aaron Gordon,BKN,2,22.0,22.0,2.83,0.6154,0.6936,0.0575,2.71,-1.17,13.0,27.0,22.0,22.0,0.0,20.0,1,22.0,22.0,0.4744,VOLUME,97
Aaron Gordon,BOS,1,12.0,12.0,0.0,0.4167,0.5,-0.1361,1.71,-5.17,12.0,23.0,12.0,12.0,0.0,12.0,1,12.0,12.0,0.46,VOLUME,94
Aaron Gordon,CHA,2,12.0,12.0,8.49,0.4783,0.5025,-0.1336,1.21,2.83,11.5,31.0,12.0,12.0,0.0,12.0,0,18.0,6.0,0.3543,MINUTES,415
Aaron Gordon,CHI,2,15.0,15.0,12.73,0.4815,0.5216,-0.1145,3.21,-1.17,13.5,27.0,15.0,15.0,0.0,24.0,1,24.0,6.0,0.3364,VOLUME,145
Aaron Gordon,CLE,1,18.0,18.0,0.0,0.6154,0.6098,-0.0263,2.71,5.83,13.0,34.0,18.0,18.0,0.0,18.0,0,18.0,18.0,0.46,VOLUME,492
Aaron Gordon,DAL,3,14.33,13.0,7.09,0.5714,0.6727,0.0366,-0.95,-6.17,9.33,22.0,14.33,14.33,0.0,22.0,1,14.33,14.33,0.4476,MINUTES,87
Aaron Gordon,GSW,5,27.2,18.0,15.96,0.6429,0.8217,0.1856,3.71,5.23,14.0,33.4,27.67,27.2,0.47,34.0,2,16.5,34.33,0.5521,VOLUME,155
Aaron Gordon,HOU,4,8.0,7.0,8.91,0.4615,0.5502,-0.0859,-3.79,-6.17,6.5,22.0,6.33,8.0,-1.67,0.5,2,0.0,10.67,0.4293,VOLUME,31
Aaron Gordon,IND,2,15.0,15.0,14.14,0.5909,0.6432,0.0072,0.71,0.83,11.0,29.0,15.0,15.0,0.0,15.0,0,5.0,25.0,0.3259,NEUTRAL,370
Aaron Gordon,LAC,4,13.0,12.0,3.83,0.4722,0.6167,-0.0194,-1.29,0.33,9.0,28.5,14.0,13.0,1.0,18.0,1,12.0,14.0,0.549,MIXED,150
Aaron Gordon,LAL,5,22.4,24.0,4.62,0.6,0.7605,0.1244,1.71,4.43,12.0,32.6,23.67,22.4,1.27,22.5,2,19.67,26.5,0.6317,VOLUME,28
Aaron Gordon,MEM,2,19.5,19.5,19.09,0.5172,0.5996,-0.0364,4.21,3.48,14.5,31.65,19.5,19.5,0.0,6.0,1,19.5,19.5,0.3221,VOLUME,3
Aaron Gordon,MIA,2,20.0,20.0,5.66,0.5833,0.6935,0.0574,1.71,-1.67,12.0,26.5,20.0,20.0,0.0,24.0,1,24.0,16.0,0.4318,VOLUME,157
Aaron Gordon,MIL,4,13.0,11.0,7.12,0.4091,0.5183,-0.1177,0.71,-3.17,11.0,25.0,14.33,13.0,1.33,18.0,2,15.0,11.0,0.4985,MINUTES,78
Aaron Gordon,MIN,5,21.2,23.0,9.91,0.5294,0.6746,0.0386,3.31,7.63,13.6,35.8,20.67,21.2,-0.53,16.0,2,30.0,19.0,0.5726,VOLUME,147
Aaron Gordon,NOP,4,12.25,12.5,4.99,0.3902,0.5054,-0.1307,-0.04,1.58,10.25,29.75,10.67,12.25,-1.58,12.5,2,8.0,16.5,0.5242,EFFICIENCY,88
Aaron Gordon,NYK,2,9.0,9.0,8.49,0.5,0.5711,-0.065,-3.29,-2.67,7.0,25.5,9.0,9.0,0.0,3.0,1,3.0,15.0,0.3259,VOLUME,36
Aaron Gordon,OKC,3,13.33,12.0,9.07,0.4483,0.576,-0.06,-0.62,-5.5,9.67,22.67,13.33,13.33,0.0,23.0,1,12.0,14.0,0.418,MINUTES,33
Aaron Gordon,ORL,2,10.0,10.0,1.41,0.6,0.6739,0.0378,-5.29,-5.67,5.0,22.5,10.0,10.0,0.0,10.0,0,11.0,9.0,0.4704,VOLUME,429
Aaron Gordon,PHI,3,14.0,12.0,4.36,0.6667,0.8564,0.2204,-3.29,-3.83,7.0,24.33,14.0,14.0,0.0,12.0,1,15.5,11.0,0.485,VOLUME,25
Aaron Gordon,PHX,6,14.67,14.0,7.17,0.4828,0.6336,-0.0024,-0.62,-2.17,9.67,26.0,20.0,15.2,5.33,16.5,2,18.67,10.67,0.6286,MINUTES,18
Aaron Gordon,POR,6,13.83,13.0,8.18,0.5094,0.644,0.0079,-1.45,1.52,8.83,29.68,16.33,16.2,2.5,16.33,3,14.67,13.0,0.6113,NEUTRAL,5
Aaron Gordon,SAC,5,17.0,20.0,8.22,0.5,0.6138,-0.0223,1.71,0.43,12.0,28.6,19.33,17.0,2.33,18.5,2,11.5,20.67,0.5697,VOLUME,151
Aaron Gordon,SAS,1,15.0,15.0,0.0,0.5833,0.625,-0.0111,1.71,12.93,12.0,41.1,15.0,15.0,0.0,15.0,1,15.0,15.0,0.46,VOLUME,7
Aaron Gordon,TOR,3,11.67,16.0,7.51,0.55,0.6804,0.0443,-3.62,-3.17,6.67,25.0,11.67,11.67,0.0,16.0,1,9.5,16.0,0.4234,VOLUME,22
Aaron Gordon,UTA,4,10.25,9.0,5.32,0.4375,0.5372,-0.0989,-2.29,-0.44,8.0,27.72,9.67,10.25,-0.58,11.5,2,11.67,6.0,0.5034,VOLUME,10
Aaron Gordon,WAS,2,12.0,12.0,5.66,0.4,0.5199,-0.1161,-0.29,4.33,10.0,32.5,12.0,12.0,0.0,12.0,2,8.0,16.0,0.3918,MINUTES,79
Aaron Holiday,ATL,4,6.75,7.0,2.22,0.4706,0.7196,0.1345,-0.12,-0.41,4.25,12.75,6.33,6.75,-0.42,6.5,2,7.5,6.0,0.5411,EFFICIENCY,22
Aaron Holiday,BKN,4,2.75,3.0,2.06,0.3333,0.4583,-0.1268,-1.37,-3.91,3.0,9.25,2.67,2.75,-0.08,4.0,2,4.0,1.5,0.4686,MINUTES,100
Aaron Holiday,BOS,4,4.0,3.5,3.92,0.4,0.5038,-0.0813,-0.62,0.09,3.75,13.25,5.33,4.0,1.33,5.5,2,4.5,3.5,0.4421,EFFICIENCY,66
Aaron Holiday,CHA,2,2.0,2.0,2.83,0.3333,0.3333,-0.2518,-1.37,-7.66,3.0,5.5,2.0,2.0,0.0,0.0,1,0.0,4.0,0.2857,MINUTES,65
Aaron Holiday,CHI,3,3.33,3.0,0.58,0.3333,0.4647,-0.1204,-1.37,0.17,3.0,13.33,3.33,3.33,0.0,3.0,1,4.0,3.0,0.5209,EFFICIENCY,19
Aaron Holiday,CLE,2,10.0,10.0,11.31,0.6,0.8197,0.2346,0.63,2.84,5.0,16.0,10.0,10.0,0.0,10.0,2,2.0,18.0,0.3077,MINUTES,105
Aaron Holiday,DAL,6,7.33,5.0,7.26,0.4595,0.5741,-0.011,1.79,1.01,6.17,14.17,8.33,8.0,1.0,8.33,3,7.67,7.0,0.561,VOLUME,98
Aaron Holiday,DEN,6,2.0,1.5,2.28,0.1905,0.2799,-0.3052,-0.87,-2.49,3.5,10.67,1.67,2.4,-0.33,1.5,4,3.5,1.25,0.5469,MINUTES,31
Aaron Holiday,DET,1,0.0,0.0,0.0,0.0,0.0,-0.5851,-2.37,1.84,2.0,15.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.46,VOLUME,446
Aaron Holiday,GSW,7,8.43,6.0,8.34,0.4118,0.5455,-0.0396,2.91,7.0,7.29,20.16,7.67,10.0,-0.76,10.0,2,11.0,6.5,0.621,VOLUME,6
Aaron Holiday,IND,4,2.5,1.0,3.79,0.4286,0.6345,0.0494,-2.62,-5.41,1.75,7.75,2.67,2.5,0.17,4.0,2,1.0,4.0,0.3991,VOLUME,68
Aaron Holiday,LAC,5,9.8,11.0,5.26,0.4571,0.6665,0.0814,2.63,3.04,7.0,16.2,10.67,9.8,0.87,8.0,2,9.5,10.0,0.5602,VOLUME,109
Aaron Holiday,LAL,3,6.0,7.0,5.57,0.4375,0.5474,-0.0376,0.96,-0.16,5.33,13.0,6.0,6.0,0.0,0.0,1,7.0,5.5,0.3875,EFFICIENCY,107
Aaron Holiday,MEM,5,2.8,2.0,3.03,0.4444,0.7085,0.1234,-2.57,-5.6,1.8,7.56,4.0,2.8,1.2,3.0,2,3.0,2.67,0.492,VOLUME,15
Aaron Holiday,MIA,3,5.0,5.0,3.0,0.5,0.625,0.0399,-0.37,-2.16,4.0,11.0,5.0,5.0,0.0,6.5,2,5.0,5.0,0.43,MINUTES,21
Aaron Holiday,MIL,3,2.67,3.0,2.52,0.375,0.4739,-0.1112,-1.71,-2.03,2.67,11.13,2.67,2.67,0.0,3.0,1,1.5,5.0,0.3858,VOLUME,10
Aaron Holiday,MIN,4,3.25,1.5,4.72,0.3333,0.5804,-0.0047,-2.12,-2.93,2.25,10.22,4.33,3.25,1.08,1.5,2,3.33,3.0,0.4032,VOLUME,1
Aaron Holiday,NOP,5,8.8,9.0,7.19,0.4667,0.674,0.0889,1.63,3.68,6.0,16.84,10.67,8.8,1.87,6.0,2,15.0,4.67,0.5201,VOLUME,13
Aaron Holiday,NYK,2,7.5,7.5,10.61,0.5,0.625,0.0399,1.63,-1.46,6.0,11.7,7.5,7.5,0.0,0.0,1,0.0,15.0,0.2857,VOLUME,11
Aaron Holiday,OKC,5,3.4,0.0,6.07,0.5455,0.743,0.1579,-2.17,-6.16,2.2,7.0,4.67,3.4,1.27,0.0,1,0.0,5.67,0.4437,VOLUME,86
Aaron Holiday,ORL,3,5.0,5.0,5.0,0.4444,0.6443,0.0592,-1.37,-1.16,3.0,12.0,5.0,5.0,0.0,10.0,1,7.5,0.0,0.38,EFFICIENCY,146
Aaron Holiday,PHI,3,6.0,7.0,2.65,0.6,0.8272,0.2421,-1.04,-1.79,3.33,11.37,6.0,6.0,0.0,7.0,1,7.5,3.0,0.4576,EFFICIENCY,2
Aaron Holiday,PHX,6,10.83,10.5,6.27,0.5476,0.7427,0.1576,2.63,7.06,7.0,20.22,8.67,11.8,-2.17,12.0,4,6.67,15.0,0.6133,VOLUME,4
Aaron Holiday,POR,5,5.2,3.0,4.55,0.3462,0.461,-0.1241,0.83,-2.36,5.2,10.8,4.33,5.2,-0.87,4.33,3,5.33,5.0,0.5133,MINUTES,36
Aaron Holiday,SAC,6,6.0,6.5,1.55,0.52,0.7075,0.1225,-0.21,2.34,4.17,15.5,5.67,6.0,-0.33,5.67,3,7.0,5.0,0.6779,MINUTES,45
Aaron Holiday,SAS,4,1.75,1.0,2.36,0.25,0.2814,-0.3037,-1.37,-5.16,3.0,8.0,2.33,1.75,0.58,2.5,2,0.67,5.0,0.4102,MINUTES,34
Aaron Holiday,TOR,2,4.0,4.0,2.83,0.3333,0.4237,-0.1614,0.13,1.84,4.5,15.0,4.0,4.0,0.0,2.0,1,4.0,4.0,0.3543,EFFICIENCY,32
Aaron Holiday,UTA,7,6.71,6.0,3.04,0.3571,0.5264,-0.0587,1.63,4.2,6.0,17.36,7.67,8.0,0.95,8.5,4,6.33,7.0,0.6954,VOLUME,8
Aaron Holiday,WAS,4,4.25,3.0,4.79,0.4167,0.5806,-0.0045,-1.37,2.59,3.0,15.75,2.0,4.25,-2.25,1.0,2,5.5,3.0,0.4281,MINUTES,40
Aaron Nesmith,ATL,6,16.83,16.0,4.54,0.5224,0.678,0.0822,1.27,2.69,11.17,30.0,17.67,17.6,0.83,17.67,3,16.0,17.67,0.6751,MINUTES,70
Aaron Nesmith,BKN,3,11.67,14.0,4.93,0.375,0.5117,-0.0842,0.77,2.36,10.67,29.67,11.67,11.67,0.0,15.0,1,11.67,11.67,0.4611,MINUTES,157
Aaron Nesmith,BOS,3,8.0,6.0,3.46,0.3704,0.4373,-0.1586,-0.9,2.69,9.0,30.0,8.0,8.0,0.0,6.0,2,9.0,6.0,0.4591,MINUTES,80
Aaron Nesmith,CHA,2,16.0,16.0,0.0,0.4583,0.6211,0.0252,2.1,3.19,12.0,30.5,16.0,16.0,0.0,16.0,1,16.0,16.0,0.52,VOLUME,93
Aaron Nesmith,CHI,3,16.67,14.0,9.29,0.5,0.6906,0.0947,1.43,1.36,11.33,28.67,16.67,16.67,0.0,14.0,1,20.5,9.0,0.4368,EFFICIENCY,73
